id,listing_url,name,host_id,street,neighbourhood,city,state,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_365,reviews_per_month,borough,english_translation,population,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,bookings_per_month,high_availability
3539616,https://www.airbnb.com/rooms/3539616,"kamer in dijkhuis aan  IJsselmeer  ",17818756,"Durgerdammerdijk, Amsterdam, North Holland 1026 CH, Netherlands",Noord-Oost,Amsterdam,North Holland,1026 CH,Netherlands,52.37778853,4.993286408,Bed & Breakfast,Private room,4,1,1,3,Real Bed,80,500,,,,2,35,2,365,339,0.38,Noord,North Amsterdam,88196,5,2014-08-07,2015-06-09,80,7,9,9,9,8,8,0.76,true
3346620,https://www.airbnb.com/rooms/3346620,Amsterdam CQS - Clean Quiet Safe 2,4013546,"Jisperveldstraat, Amsterdam, North Holland 1024 BB, Netherlands",Noord-Oost,Amsterdam,North Holland,1024 BB,Netherlands,52.39951528,4.95164513,Apartment,Private room,2,1,1,1,Real Bed,46,287,930,150,,1,33,2,1125,346,2,Noord,North Amsterdam,88196,29,2014-06-27,2015-08-13,93,9,10,9,9,9,9,4,true
8022722,https://www.airbnb.com/rooms/8022722,Budget room in Amsterdam,36822577,"Pettenstraat, Amsterdam, NH 1024, Netherlands",Noord-Oost,Amsterdam,NH,1024,Netherlands,52.39826225,4.954338315,House,Private room,1,1,1,1,Real Bed,22,,,,5,1,5,2,1125,274,1,Noord,North Amsterdam,88196,1,2015-09-02,2015-09-02,100,10,10,10,10,10,10,2,true
3560904,https://www.airbnb.com/rooms/3560904,"Bright, nice room in 120m2 flat",17927072,"IJdoornlaan, Amsterdam, North Holland 1024 KM, Netherlands",Noord-Oost,Amsterdam,North Holland,1024 KM,Netherlands,52.39546708,4.955364287,Apartment,Private room,3,1.5,1,2,Real Bed,60,,1800,,10,1,20,2,30,269,3.12,Noord,North Amsterdam,88196,42,2014-07-28,2015-07-31,90,10,10,10,10,8,9,6.24,true
2353432,https://www.airbnb.com/rooms/2353432,Lovely house +garden +free parking!,12018031,"Meerpad, Amsterdam, North Holland 1025, Netherlands",Noord-Oost,Amsterdam,North Holland,1025,Netherlands,52.39477052,4.931712598,House,Entire home/apt,4,1,3,3,Real Bed,125,,,,,1,0,5,12,245,0.15,Noord,North Amsterdam,88196,2,2014-07-22,2015-07-18,100,10,9,10,10,10,10,0.3,true
7839527,https://www.airbnb.com/rooms/7839527,Family house (170m2) with garden,19794594,"Gooiluststraat, Amsterdam, Noord-Holland 1024 KW, Netherlands",Noord-Oost,Amsterdam,Noord-Holland,1024 KW,Netherlands,52.38990188,4.957005684,House,Entire home/apt,4,2,3,3,Real Bed,99,,,250,,4,20,1,1125,0,,Noord,North Amsterdam,88196,0,,,,,,,,,,,false
613088,https://www.airbnb.com/rooms/613088,Your own cottage in the countryside,3040748,"t Nopeind, Amsterdam, North Holland 1027, Netherlands",Noord-Oost,Amsterdam,North Holland,1027,Netherlands,52.40991542,4.962910612,Bed & Breakfast,Entire home/apt,2,1,1,1,Real Bed,78,500,,,,2,10,1,1125,325,2.9,Noord,North Amsterdam,88196,107,2012-08-25,2015-08-25,97,9,10,10,10,9,10,5.8,true
3370809,https://www.airbnb.com/rooms/3370809,Romantic historic houseboat,17006203,"Durgerdammerdijk 1011b, Amsterdam, North Holland 1026 CR, Netherlands",Noord-Oost,Amsterdam,North Holland,1026 CR,Netherlands,52.37483152,4.980242527,Boat,Entire home/apt,3,1,3,4,Real Bed,135,850,,250,50,1,25,3,40,306,,Noord,North Amsterdam,88196,0,,,,,,,,,,,true
6680635,https://www.airbnb.com/rooms/6680635,lovely family house in quiet street,34640268,"Eeuwige Jeugdlaan, Amsterdam, Noord-Holland 1022KG, Netherlands",Noord-Oost,Amsterdam,Noord-Holland,1022KG,Netherlands,52.40692567,4.932043914,House,Entire home/apt,4,1,4,3,Real Bed,100,600,,,,1,0,11,14,65,0.7,Noord,North Amsterdam,88196,1,2015-07-24,2015-07-24,100,10,10,10,10,10,10,1.4,false
5897261,https://www.airbnb.com/rooms/5897261,Your double apartment on wheels,3040748,"Termieterweg, Amsterdam (Zunderdorp), Noord-Holland 1027, Netherlands",Noord-Oost,Amsterdam,Noord-Holland,1027,Netherlands,52.41121373,4.947321392,House,Entire home/apt,4,1,1,4,Real Bed,70,,,,,2,10,2,1125,187,2.81,Noord,North Amsterdam,88196,12,2015-04-30,2015-09-02,97,9,9,9,9,9,9,5.62,false
5595867,https://www.airbnb.com/rooms/5595867,Spacious room with private bathroom,224275,"Beemsterstraat, Amsterdam, NH 1024 BE, Netherlands",Noord-Oost,Amsterdam,NH,1024 BE,Netherlands,52.39890502,4.950883451,House,Private room,2,1,1,1,Real Bed,55,,,90,15,2,10,2,5,44,1.99,Noord,North Amsterdam,88196,11,2015-03-23,2015-08-02,87,10,10,9,10,8,9,3.98,false
761411,https://www.airbnb.com/rooms/761411,Amsterdam CQS  - Clean Quiet Safe,4013546,"Jisperveldstraat, Amsterdam, North Holland 1024 BB, Netherlands",Noord-Oost,Amsterdam,North Holland,1024 BB,Netherlands,52.39941506,4.953106474,Apartment,Private room,3,1,1,2,Real Bed,46,287,930,150,,1,33,2,365,336,2.44,Noord,North Amsterdam,88196,84,2012-11-07,2015-08-17,95,10,10,10,10,9,9,4.88,true
3837825,https://www.airbnb.com/rooms/3837825,Charming room + Wi-Fi,19768980,"ijdoornlaan, Amsterdam, Noord-Holland 1024km, Netherlands",Noord-Oost,Amsterdam,Noord-Holland,1024km,Netherlands,52.39394376,4.956864811,Apartment,Private room,2,1,1,1,Real Bed,35,,,140,28,1,0,1,1125,247,0.27,Noord,North Amsterdam,88196,1,2015-05-17,2015-05-17,20,4,2,2,2,4,4,0.54,true
6484413,https://www.airbnb.com/rooms/6484413,NICE APARTMENT IN AMSTERDAM NORTH,33887116,"IJdoornlaan 855, Amsterdam, Amsterdam, Noord-Holland 1025 AZ, Netherlands",Noord-Oost,Amsterdam,Noord-Holland,1025 AZ,Netherlands,52.39849008,4.945611658,Apartment,Entire home/apt,4,1,2,2,Real Bed,125,875,3500,,50,2,0,2,1125,340,3.26,Noord,North Amsterdam,88196,10,2015-06-04,2015-08-17,100,10,9,10,10,9,9,6.52,true
839727,https://www.airbnb.com/rooms/839727,"Authentic ship ""Vrouwe Johanna""",4386675,"Durgerdammerdijk, Amsterdam, North Holland 1026, Netherlands",Noord-Oost,Amsterdam,North Holland,1026,Netherlands,52.37439587,4.979868851,Boat,Entire home/apt,12,1,3,7,Real Bed,300,,,,,6,43,2,1125,345,0.15,Noord,North Amsterdam,88196,4,2013-07-15,2015-07-26,100,10,10,10,10,8,9,0.3,true
3896355,https://www.airbnb.com/rooms/3896355,"Private  parking, 10min from Center",13861116,"Loenermark, Amsterdam, North Holland 1025 TE, Netherlands",Noord-Oost,Amsterdam,North Holland,1025 TE,Netherlands,52.3999089,4.929991331,Apartment,Entire home/apt,4,1,1,3,Real Bed,64,399,1249,,29,1,19,3,1125,251,2.44,Noord,North Amsterdam,88196,28,2014-09-26,2015-07-24,84,9,8,9,9,8,8,4.88,true
6943965,https://www.airbnb.com/rooms/6943965,Spacious family house,6604622,"De Breekstraat, Amsterdam, Noord-Holland 1024 LJ, Netherlands",Noord-Oost,Amsterdam,Noord-Holland,1024 LJ,Netherlands,52.38906607,4.954847611,House,Entire home/apt,6,2,4,6,Real Bed,140,,,,,1,0,7,21,47,1.3,Noord,North Amsterdam,88196,2,2015-07-21,2015-07-31,100,8,8,10,10,10,10,2.6,false
2719038,https://www.airbnb.com/rooms/2719038,Little House close to Amsterdam,13060291,"Bloemendalergouw, Amsterdam, North Holland 1028bj, Netherlands",Noord-Oost,Amsterdam,North Holland,1028bj,Netherlands,52.39735771,5.004451413,House,Entire home/apt,2,1,2,3,Real Bed,79,,,,,2,20,1,7,170,4.3,Noord,North Amsterdam,88196,73,2014-04-14,2015-08-31,98,10,10,10,10,10,10,8.6,false
933225,https://www.airbnb.com/rooms/933225,Jade guestroom in B&B,4682602,"Kometensingel, Amsterdam, North Holland 1033 BE, Netherlands",Noord-West,Amsterdam,North Holland,1033 BE,Netherlands,52.41530463,4.885876773,Bed & Breakfast,Private room,2,,1,,Real Bed,95,575,,,,1,0,1,30,361,0.43,Noord,North Amsterdam,88196,2,2015-04-19,2015-07-04,90,10,10,10,10,8,8,0.86,true
8116496,https://www.airbnb.com/rooms/8116496,Charming cozy house + 2 bikes!,42858237,"Jacob Honigstraat, Amsterdam, Noord-Holland 1035 XX, Netherlands",Noord-West,Amsterdam,Noord-Holland,1035 XX,Netherlands,52.42041311,4.895366084,House,Entire home/apt,2,1,1,1,Real Bed,80,,,,,1,0,2,2,7,,Noord,North Amsterdam,88196,0,,,,,,,,,,,false
2013595,https://www.airbnb.com/rooms/2013595,Cozy little house in trendy north,10358685,"Kleine Beerstraat, Amsterdam, Noord-Holland 1033 CP, Netherlands",Noord-West,Amsterdam,Noord-Holland,1033 CP,Netherlands,52.41436958,4.89003277,House,Entire home/apt,2,1,2,1,Real Bed,95,,,,,1,35,3,7,93,,Noord,North Amsterdam,88196,0,,,,,,,,,,,false
7049460,https://www.airbnb.com/rooms/7049460,Family house with garden NDSM,5689155,"Vegastraat, Amsterdam, Noord-Holland 1033 JC, Netherlands",Noord-West,Amsterdam,Noord-Holland,1033 JC,Netherlands,52.41468291,4.881594418,House,Entire home/apt,3,1,2,2,Real Bed,72,428,,100,50,1,0,1,1125,41,2.31,Noord,North Amsterdam,88196,3,2015-07-27,2015-08-12,100,10,10,10,10,10,10,4.62,false
7376406,https://www.airbnb.com/rooms/7376406,Luxery Appartment Amsterdam,38633025,"Marskramerstraat, Amsterdam, Noord-Holland 1033          wg, Netherlands",Noord-West,Amsterdam,Noord-Holland,1033          wg,Netherlands,52.41904127,4.882013978,Apartment,Entire home/apt,3,1,2,2,Real Bed,145,,,1700,,1,0,1,1125,362,,Noord,North Amsterdam,88196,0,,,,,,,,,,,true
7681345,https://www.airbnb.com/rooms/7681345,Beautiful apartment in Amsterdam,40342277,"Tjasker, Amsterdam, Noord-Holland 1035, Netherlands",Noord-West,Amsterdam,Noord-Holland,1035,Netherlands,52.41799474,4.891262884,Apartment,Entire home/apt,3,1,3,3,Real Bed,109,600,1950,100,29,3,50,1,1125,333,1,Noord,North Amsterdam,88196,1,2015-09-03,2015-09-03,,,,,,,,2,true
5223111,https://www.airbnb.com/rooms/5223111,Organic green B & B in Amsterdam,11117054,"Kadoelenweg, Amsterdam, Noord-Holland 1035 NN, Netherlands",Noord-West,Amsterdam,Noord-Holland,1035 NN,Netherlands,52.41727664,4.905429269,Bed & Breakfast,Private room,2,1,1,2,Real Bed,79,470,,100,20,2,0,2,1125,341,3.11,Noord,North Amsterdam,88196,20,2015-02-23,2015-08-31,90,9,9,10,9,9,9,6.22,true
3385173,https://www.airbnb.com/rooms/3385173,Spacious new house near city centre,17078793,"Kofschipstraat, Amsterdam, North Holland 1034 JL, Netherlands",Noord-West,Amsterdam,North Holland,1034 JL,Netherlands,52.40942037,4.906514099,House,Entire home/apt,5,2,3,5,Real Bed,250,1500,,100,75,3,25,2,10,212,1.26,Noord,North Amsterdam,88196,17,2014-07-26,2015-08-23,96,9,9,10,10,8,8,2.52,false
6022379,https://www.airbnb.com/rooms/6022379,Be Home in Amsterdam Noord +parking,10507416,"Suikerpeerpad, Amsterdam, Noord-Holland 1036, Netherlands",Noord-West,Amsterdam,Noord-Holland,1036,Netherlands,52.40854715,4.901864311,House,Entire home/apt,4,1,2,2,Real Bed,100,550,,200,50,3,10,2,1125,13,0.88,Noord,North Amsterdam,88196,3,2015-05-26,2015-07-28,93,10,10,10,10,8,9,1.76,false
6770259,https://www.airbnb.com/rooms/6770259,Private & stylish garden guesthouse,15756422,"Stoombootweg, Amsterdam, Noord-Holland 1035 TW, Netherlands",Noord-West,Amsterdam,Noord-Holland,1035 TW,Netherlands,52.41745841,4.899786571,Cabin,Entire home/apt,2,1,1,2,Real Bed,129,800,,150,35,1,0,3,1125,156,0.91,Noord,North Amsterdam,88196,2,2015-07-01,2015-08-23,100,10,10,10,10,10,10,1.82,false
6811699,https://www.airbnb.com/rooms/6811699,The Sailing Dutchman + 2 free bikes,11944049,"Landsmeerderdijk, Amsterdam, Noord-Holland 1035px, Netherlands",Noord-West,Amsterdam,Noord-Holland,1035px,Netherlands,52.40951909,4.907795976,Boat,Entire home/apt,2,1,1,1,Real Bed,70,,,,20,1,0,1,1125,357,,Noord,North Amsterdam,88196,0,,,,,,,,,,,true
7448083,https://www.airbnb.com/rooms/7448083,Ground Floor Studio in A'dam Noord,26981073,"Landsmeerderdijk, Amsterdam, Noord-Holland 1035, Netherlands",Noord-West,Amsterdam,Noord-Holland,1035,Netherlands,52.41565748,4.899668885,House,Entire home/apt,2,1,0,1,Real Bed,60,,,150,25,2,15,1,1125,344,4.29,Noord,North Amsterdam,88196,5,2015-07-31,2015-08-20,92,10,9,10,10,9,9,8.58,true
1643260,https://www.airbnb.com/rooms/1643260,"Lovely 2 rooms apartment ",13949901,"Mandarijnenstraat, Amsterdam, North Holland 1033 LA, Netherlands",Noord-West,Amsterdam,North Holland,1033 LA,Netherlands,52.41041209,4.896873735,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,750,,,,2,35,2,1125,343,0.42,Noord,North Amsterdam,88196,9,2013-11-26,2015-06-02,86,9,8,10,10,9,8,0.84,true
2910674,https://www.airbnb.com/rooms/2910674,Uniek gelegen familiehuis,14870124,"Van Zeggelaarstraat, Amsterdam, North Holland 1035 VD, Netherlands",Noord-West,Amsterdam,North Holland,1035 VD,Netherlands,52.4183884,4.903857461,House,Entire home/apt,5,1,4,4,Real Bed,150,1000,,100,50,1,0,2,1125,244,0.38,Noord,North Amsterdam,88196,5,2014-08-09,2015-08-11,100,10,10,10,10,10,10,0.76,true
5891027,https://www.airbnb.com/rooms/5891027,Basic Garden House in a Green A'dam,30593666,"Landsmeerderdijk, Amsterdam, Noord-Holland 1035, Netherlands",Noord-West,Amsterdam,Noord-Holland,1035,Netherlands,52.41422896,4.899890173,House,Entire home/apt,2,1,0,1,Real Bed,45,,,150,25,1,0,1,1125,358,3.66,Noord,North Amsterdam,88196,16,2015-04-27,2015-08-23,84,10,8,10,10,9,9,7.32,true
4282686,https://www.airbnb.com/rooms/4282686,Amsterdam North is the place to be!,22233513,"Bezaanjachtplein, Amsterdam, North Holland 1034 DA, Netherlands",Noord-West,Amsterdam,North Holland,1034 DA,Netherlands,52.40716003,4.914846037,Apartment,Private room,2,1,1,1,Real Bed,62,,,,,2,15,2,1125,350,4.53,Noord,North Amsterdam,88196,37,2015-01-03,2015-08-27,90,10,9,10,10,8,8,9.06,true
6963313,https://www.airbnb.com/rooms/6963313,A ROOM WITH A VIEW (OVER THE WATER),4781137,"Koppelingpad, Amsterdam, NH 1033NM, Netherlands",Noord-West,Amsterdam,NH,1033NM,Netherlands,52.40536941,4.903191838,Boat,Private room,2,1,1,1,Real Bed,65,,,150,35,1,25,2,1125,326,1.88,Noord,North Amsterdam,88196,4,2015-07-02,2015-07-21,100,10,10,10,10,10,10,3.76,true
2745981,https://www.airbnb.com/rooms/2745981,Large Room Adam for rent 20-06/09-7,14048336,"Loggerhof, Amsterdam, North Holland 1034, Netherlands",Noord-West,Amsterdam,North Holland,1034,Netherlands,52.40540608,4.911130197,Apartment,Private room,1,1,1,1,Real Bed,35,,,,,1,0,20,20,365,,Noord,North Amsterdam,88196,0,,,,,,,,,,,true
4961851,https://www.airbnb.com/rooms/4961851,Spacious and Cozy Apartment,25578633,"Loodskotterhof, Amsterdam, Noord-Holland 1034, Netherlands",Noord-West,Amsterdam,Noord-Holland,1034,Netherlands,52.40656949,4.908171581,Apartment,Entire home/apt,4,1,1,3,Real Bed,112,650,2200,100,30,3,0,2,60,324,5.18,Noord,North Amsterdam,88196,33,2015-02-25,2015-08-27,89,9,9,10,10,9,9,10.36,true
4952268,https://www.airbnb.com/rooms/4952268,"Wooden houseboat, unique location",689724,"Buiksloterdijk, Amsterdam, Noord-Holland 1034 ZC, Netherlands",Noord-West,Amsterdam,Noord-Holland,1034 ZC,Netherlands,52.40619609,4.907385632,Boat,Entire home/apt,4,1,2,2,Real Bed,140,,,,15,2,25,2,1125,235,3.53,Noord,North Amsterdam,88196,6,2015-07-16,2015-08-25,87,9,9,10,10,9,9,7.06,false
3122759,https://www.airbnb.com/rooms/3122759,Brand new house: center and meadows,15862404,"Amsterdam, North Holland 1034 KW, Netherlands",Noord-West,Amsterdam,North Holland,1034 KW,Netherlands,52.40901608,4.926802695,House,Entire home/apt,4,1,3,4,Real Bed,125,699,1995,250,45,1,0,5,1125,88,0.22,Noord,North Amsterdam,88196,3,2014-07-27,2015-07-26,100,10,10,9,9,9,10,0.44,false
7945086,https://www.airbnb.com/rooms/7945086,Cozy apartment in Amsterdam Noord,3175612,"Grootzeil, Amsterdam, Noord-Holland 1034, Netherlands",Noord-West,Amsterdam,Noord-Holland,1034,Netherlands,52.4095548,4.922776542,Apartment,Entire home/apt,2,1,1,1,Real Bed,50,,,100,15,1,0,5,12,3,,Noord,North Amsterdam,88196,0,,,,,,,,,,,false
5388929,https://www.airbnb.com/rooms/5388929,"Amsterdam North, hip and happening",24180541,"Frambozenstraat, Amsterdam, Noord-Holland 1033 SX, Netherlands",Noord-West,Amsterdam,Noord-Holland,1033 SX,Netherlands,52.4106969,4.893964391,House,Private room,2,1,1,2,Real Bed,65,350,1000,,,1,0,2,1125,327,1,Noord,North Amsterdam,88196,1,2015-08-04,2015-08-04,100,10,10,10,10,10,10,2,true
884252,https://www.airbnb.com/rooms/884252,B&B Single room with garden,4682602,"Kometensingel, Amsterdam, North Holland 1033 BE, Netherlands",Noord-West,Amsterdam,North Holland,1033 BE,Netherlands,52.41419665,4.885833741,Bed & Breakfast,Private room,1,1,1,1,Real Bed,65,350,950,,,1,0,1,1125,305,0.81,Noord,North Amsterdam,88196,23,2013-05-02,2015-08-30,99,10,10,10,10,9,9,1.62,true
6834902,https://www.airbnb.com/rooms/6834902,Cosy house in classic GardenVillage,4446371,"Vegastraat, Amsterdam, Noord-Holland 1033 HV, Netherlands",Noord-West,Amsterdam,Noord-Holland,1033 HV,Netherlands,52.40943002,4.889236809,House,Entire home/apt,4,1,3,4,Real Bed,99,599,,,30,2,25,2,14,59,1.7,Noord,North Amsterdam,88196,3,2015-07-14,2015-08-24,87,9,9,9,10,9,9,3.4,false
874340,https://www.airbnb.com/rooms/874340,The Room Upstairs - Free parking,4615590,"Dwergvinvisstraat, Amsterdam, North Holland 1035 HN, Netherlands",Noord-West,Amsterdam,North Holland,1035 HN,Netherlands,52.42364739,4.887019218,House,Private room,3,1,1,2,Real Bed,65,,,150,20,2,20,1,1125,322,6.08,Noord,North Amsterdam,88196,174,2013-04-29,2015-08-24,90,9,9,9,10,8,9,12.16,true
3819951,https://www.airbnb.com/rooms/3819951,Cosy& new Home -Amsterdam NDSM area,6971809,"Annabellaweg 57, Amsterdam, Amsterdam, Noord-Holland 1036 KR, Netherlands",Noord-West,Amsterdam,Noord-Holland,1036 KR,Netherlands,52.40550397,4.901622415,House,Entire home/apt,5,1,2,4,Real Bed,110,700,,100,35,3,20,3,20,109,0.73,Noord,North Amsterdam,88196,2,2015-06-15,2015-06-28,100,10,10,10,10,10,10,1.46,false
5366642,https://www.airbnb.com/rooms/5366642,"Appartement vlakbij Amsterdam! ",27821823,"Nageljongenstraat, Amsterdam, NH 1033PC, Netherlands",Noord-West,Amsterdam,NH,1033PC,Netherlands,52.40584546,4.899800196,Apartment,Entire home/apt,2,1,1,1,Real Bed,75,475,,,,1,0,1,1125,245,,Noord,North Amsterdam,88196,0,,,,,,,,,,,true
3568357,https://www.airbnb.com/rooms/3568357,Spacious and light A'dam apartment,14837629,"Ponserstraat, Amsterdam, North Holland 1033, Netherlands",Noord-West,Amsterdam,North Holland,1033,Netherlands,52.40404202,4.900853957,Apartment,Entire home/apt,4,1,1,2,Real Bed,95,650,,85,20,2,0,2,7,243,1.05,Noord,North Amsterdam,88196,13,2014-08-31,2015-07-13,94,10,10,9,10,8,9,2.1,false
3492869,https://www.airbnb.com/rooms/3492869,Charming little red-brick house,11198361,"Meteorenweg, Amsterdam, North Holland 1033 HK, Netherlands",Noord-West,Amsterdam,North Holland,1033 HK,Netherlands,52.41343349,4.884816667,House,Entire home/apt,4,1,3,4,Real Bed,99,675,,100,30,4,10,1,1125,306,1.19,Noord,North Amsterdam,88196,16,2014-07-28,2015-08-02,86,9,9,9,10,8,9,2.38,true
3942085,https://www.airbnb.com/rooms/3942085,Private room in Amsterdam,3684584,"Grondzeiler, Amsterdam, North Holland 1035 AN, Netherlands",Noord-West,Amsterdam,North Holland,1035 AN,Netherlands,52.42181738,4.887597928,Apartment,Private room,1,1,1,1,Real Bed,35,,,,,1,0,2,1125,349,1.73,Noord,North Amsterdam,88196,21,2014-09-04,2015-08-21,92,9,9,9,9,8,9,3.46,true
2888202,https://www.airbnb.com/rooms/2888202,"Big & Nice House, Close to CENTER!!",14760430,"Bernard Leenepad, Amsterdam, North Holland 1034 WS, Netherlands",Noord-West,Amsterdam,North Holland,1034 WS,Netherlands,52.40201337,4.916676069,House,Entire home/apt,4,1,2,2,Real Bed,130,900,3000,,20,1,0,2,15,351,0.8,Noord,North Amsterdam,88196,13,2014-05-06,2015-07-19,92,10,9,10,10,10,9,1.6,true
7934770,https://www.airbnb.com/rooms/7934770,Characteristic houseboat,4979621,"Moestuinlaan, Amsterdam, Noord-Holland 1033, Netherlands",Noord-West,Amsterdam,Noord-Holland,1033,Netherlands,52.41125773,4.902411708,Apartment,Entire home/apt,4,1,3,4,Real Bed,150,,,,35,2,30,2,1125,348,1,Noord,North Amsterdam,88196,1,2015-08-22,2015-08-22,100,10,8,8,10,10,8,2,true
889702,https://www.airbnb.com/rooms/889702,Family house with garden,4720967,"Kadoelenweg, Amsterdam, North Holland 1035 NT, Netherlands",Noord-West,Amsterdam,North Holland,1035 NT,Netherlands,52.41017808,4.906253052,House,Private room,2,1,1,2,Real Bed,65,500,1000,500,35,1,15,1,1125,365,0.33,Noord,North Amsterdam,88196,9,2013-06-10,2014-11-23,50,5,3,6,7,8,6,0.66,true
7242227,https://www.airbnb.com/rooms/7242227,Spacious Place with a fancy garden,24614297,"Loodskotterhof, Amsterdam, Noord-Holland 1034 CK, Netherlands",Noord-West,Amsterdam,Noord-Holland,1034 CK,Netherlands,52.40420675,4.908045775,Apartment,Private room,2,1,1,2,Real Bed,59,340,,,,1,10,1,1125,338,2.73,Noord,North Amsterdam,88196,5,2015-07-11,2015-08-31,80,8,7,8,9,8,8,5.46,true
7624372,https://www.airbnb.com/rooms/7624372,Dubblebed for couples,39995537,"Bezaanjachtplein, Amsterdam, Noord-Holland 1034 CR, Netherlands",Noord-West,Amsterdam,Noord-Holland,1034 CR,Netherlands,52.40704477,4.914090318,Apartment,Private room,2,1,1,1,Real Bed,75,400,1200,,10,1,0,2,10,358,,Noord,North Amsterdam,88196,0,,,,,,,,,,,true
3249154,https://www.airbnb.com/rooms/3249154,Charming family house with garden,15054166,"Meteorenweg, Amsterdam, North Holland 1033 HK, Netherlands",Noord-West,Amsterdam,North Holland,1033 HK,Netherlands,52.41585457,4.880859311,House,Entire home/apt,5,1,2,2,Real Bed,90,550,1750,,15,2,15,2,1125,0,1.05,Noord,North Amsterdam,88196,13,2014-08-28,2015-07-07,89,9,8,9,10,8,8,2.1,false
7111455,https://www.airbnb.com/rooms/7111455,Private 1st floor room&bathroom,20919943,"Zuideinde, Amsterdam, Noord-Holland 1035 PC, Netherlands",Noord-West,Amsterdam,Noord-Holland,1035 PC,Netherlands,52.42511556,4.888423579,House,Private room,3,1,1,2,Real Bed,60,,1200,100,25,2,25,3,1125,306,5.45,Noord,North Amsterdam,88196,8,2015-07-22,2015-09-01,100,10,10,10,10,10,10,10.9,true
743480,https://www.airbnb.com/rooms/743480,Studio 20 minutes from A'dam center,3895097,"Zuideinde, Amsterdam, North Holland 1035, Netherlands",Noord-West,Amsterdam,North Holland,1035,Netherlands,52.42538071,4.88990036,Apartment,Entire home/apt,4,1,1,2,Real Bed,65,370,900,100,30,2,15,2,1125,217,1.07,Noord,North Amsterdam,88196,37,2012-10-31,2015-08-30,88,9,9,9,9,8,9,2.14,false
